Name,Address,LinkedIn,Website,Email,Lawyers,Lawfields
KUCKLICK dresdner-fachanwaelte.de,"Palaisplatz 3, 01097 Dresden",https://de.linkedin.com/company/kucklick-dresdner-fachanwaelte-de,http://www.dresdner-fachanwaelte.de/,info@dresdner-fachanwaelte.de,Klaus Kucklick; Arno Wolf; Thomas B�rger; Falk G�tter; Ralf B�rsch; J�rg Vollard; Matthias Herberg; Dr. Angelika Zimmer; Andreas Holzer; Norbert Franke; Carsten Brunzel; D�rte Lorenz; Carsten Fleischer; Lukas Kucklick; Clemens Biastoch; Philipp Burchert; Laura Nitsche,Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Familienrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Baurecht & Architektenrecht / Fachanwaltschaft Verwaltungsrecht / Fachanwaltschaft Vergaberecht / Fachanwaltschaft Medizinrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Gewerblicher Rechtsschutz / Fachanwaltschaft Strafrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft IT-Recht / Migrationsrecht / Wettbewerbsrecht / Grundst�cksrecht & Immobilienrecht / Ordnungswidrigkeitenrecht / �ffentliches Baurecht / Urheberrecht & Medienrecht / Schadensersatzrecht & Schmerzensgeldrecht / Reiserecht / Forderungseinzug & Inkassorecht / Maklerrecht / Allgemeines Vertragsrecht / Steuerrecht / Unterhaltsrecht / Transportrecht & Speditionsrecht / Arzthaftungsrecht / Schulrecht / Sozialversicherungsrecht / Schwerbehindertenrecht / Pflegerecht
"Kr�ger, Rehmann & Partner Rechtsanw�lte mbB","Burgstr. 13, 33142 B�ren",https://www.linkedin.com/company/kr�ger-rehmann-&-partner-rechtsanw�lte-mbb,http://www.rehmann.de/,ulrich.gerken@rehmann.de,Franz-Josef Rehmann; Ringo Grenz; Patrick Finke; Justus Eikel; Judith St�ppel; Daniel Radix; Ulrich Gerken,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Familienrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Verkehrsrecht / Zivilrecht / Baurecht & Architektenrecht / Werkvertragsrecht / Versicherungsrecht / Ordnungswidrigkeitenrecht
Ga�mann & Seidel Rechtsanw�lte Partnerschaft mbB,"Marienstr. 17, 70178 Stuttgart",https://de.linkedin.com/company/anwaltskanzlei-ga�mann-&-seidel,http://www.gassmann-seidel.de/,kontakt@gassmann-seidel.de,Tobias Hilt; Jannis Wirth; Gerald Ga�mann; Dieter Haspel; Andreas Klinger; Michael Petermann; Dr. Ralf Baur; Katja Mahler; Peter Walter; Jana Pilgrim; Mirco Bunzel; Dr. Bert Howald; Alexander Seltmann; Dr. Nikolas H�lscher; Dr. Sven Bornefeld; Jasmin B�umle,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Strafrecht / Fachanwaltschaft Verwaltungsrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Familienrecht / Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Handelsrecht & Gesellschaftsrecht / Grundst�cksrecht & Immobilienrecht / Sozialversicherungsrecht / Beamtenrecht / �ffentliches Baurecht / Schulrecht / �ffentliches Recht / Mediation / Allgemeines Vertragsrecht / Schwerbehindertenrecht / Zwangsvollstreckungsrecht / Maklerrecht / Baurecht & Architektenrecht / Bankrecht & Kapitalmarktrecht
"KSPP Rechtsanw�lte Kanzlei Schmid, Petersen, Becker","Leopoldstra�e 19, 80802 M�nchen",https://www.linkedin.com/company/kspp,https://kspp.de/,mail@kspp.de,Stefanie Duffner; Dr. Aiko Petersen; Christian Becker; Harald Schmid,/ Fachanwaltschaft Arbeitsrecht / Strafrecht
Melzer Penteridis Kampe Rechtsanw�lte PartGmbB,"Technologiepark 32, 33100 Paderborn",https://www.linkedin.com/company/melzer-penteridis-kampe,https://www.melzer-penteridis.de/,post@fachkanzlei.com,Marc-Oliver Melzer; Nikolaos Penteridis; Ines Kampe LL.M.,Fachanwaltschaft Medizinrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Arbeitsrecht / Mediation / Arzthaftungsrecht / Schadensersatzrecht & Schmerzensgeldrecht / Schwerbehindertenrecht / Zivilprozessrecht / Sozialversicherungsrecht / Verkehrsrecht
Kanzlei Leip,"Bruchtorwall 13, 38100 Braunschweig",https://de.linkedin.com/in/wolfgang-leip-41636162,http://www.kanzleip.de/,rolfleip@kanzleip.de,Julia Nina Leip; Barbara G�rken,Fachanwaltschaft Familienrecht / Arbeitsrecht / Erbrecht / Mietrecht & Wohnungseigentumsrecht / Verkehrsrecht / Strafrecht / Forderungseinzug & Inkassorecht / Ordnungswidrigkeitenrecht
RECHTWEBER LEGAL - Kanzlei Dr. Weber & Kollegen - Rechtsanw�lte - Fachanw�lte,"Peter-Irmen-Str. 4, 41352 Korschenbroich",https://de.linkedin.com/in/stefan-weber-67b2893a,https://www.rechtweber.de/,buero@rae-we.de,Dr. Sybille Weber; Michael Hennig; Stefan Weber,Fachanwaltschaft Medizinrecht / Fachanwaltschaft Familienrecht / Fachanwaltschaft Arbeitsrecht / Versicherungsrecht / IT-Recht / Mietrecht & Wohnungseigentumsrecht / Strafrecht / Verkehrsrecht / Erbrecht / Schwerbehindertenrecht / Sozialversicherungsrecht / Arzthaftungsrecht
ReVo-Rechtsanw�lte,"Neupfarrplatz 2, 93047 Regensburg",https://www.linkedin.com/pub/dir/Helga/Mirus,http://www.revo-rechtsanwaelte.de/,info@revo-rechtsanwaelte.de,Jonathan Mirus; Lutz Mirus; Alexandra Deinhard fr�here Ehrnsberger; Christine Obermeier,Fachanwaltschaft Familienrecht / Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Versicherungsrecht / Zivilrecht / Strafrecht / Erbrecht / Arbeitsrecht / Ordnungswidrigkeitenrecht / Agrarrecht
Limmer.Reutemann - RAe Partnerschaft,"Theodor-Heuss-Platz 8, 86150 Augsburg",https://www.linkedin.com/company/limmer.reutemann---rechtsanw�lte,https://www.limmer-reutemann.de/,info@kanzlei-lr.de,Sebastian Limmer; Thomas Reutemann; Fabienne Pfaudler; Sandra Bittmann; Caroline Alena Krause,Erbrecht / Strafrecht / Baurecht & Architektenrecht / Arbeitsrecht / Versicherungsrecht / Reiserecht / Familienrecht / Mietrecht & Wohnungseigentumsrecht / Handelsrecht & Gesellschaftsrecht / Verkehrsrecht / Ordnungswidrigkeitenrecht / Grundst�cksrecht & Immobilienrecht / Allgemeines Vertragsrecht / Sportrecht
Rechtsanw�lte Schwieren & Partner,"Disselhof 36, 45721 Haltern am See",https://de.linkedin.com/in/karl-heinz-schwieren-aa8a27244,http://www.ra-schwieren.de/,service@ra-schwieren.de,Thomas Schwieren; Irmgard Schwieren; Marcus M�nz LL.M.,Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Familienrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Arbeitsrecht / Strafrecht / Mietrecht & Wohnungseigentumsrecht / Reiserecht / Steuerrecht / Handelsrecht & Gesellschaftsrecht / Allgemeines Vertragsrecht / Opferhilfe / Zivilrecht / Pferderecht
Gollub Klemeyer Fachanw�lte,"Grashoffstra�e 7, 27570 Bremerhaven",https://www.linkedin.com/company/gollub-klemeyer-fachanw,http://www.gollub-klemeyer.de/,mail@gollub-klemeyer.de,Walter Klemeyer; Piet Klemeyer; Ulrike Gollub-Schmel; Sabine Pophusen,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Familienrecht / Erbrecht / Mediation / Sozialversicherungsrecht / Schwerbehindertenrecht / Betriebliche Altersversorgung
Gabriele Paul & Kollegen,"Wei�e Herzstr. 10, 91054 Erlangen",https://www.linkedin.com/pub/dir/gabriele/paul,http://www.gabriele-paul.de/,kanzlei@gabriele-paul.de,Gabriele Paul; Kristine Eberlein; Thomas Mail�nder,Fachanwaltschaft Familienrecht / Fachanwaltschaft Strafrecht / Arbeitsrecht / Erbrecht / Mietrecht & Wohnungseigentumsrecht / Sozialversicherungsrecht / Schwerbehindertenrecht / Grundst�cksrecht & Immobilienrecht / Pflegerecht
Kanzlei am Ro�markt,"Ro�markt 1, 97421 Schweinfurt",https://www.linkedin.com/company/kanzlei-am-ro�markt/,https://www.kanzleiamrossmarkt.de/,kontakt@kanzleiamrossmarkt.de,Florian H�ldl; Anette St�hr; Volker Benkert,/ Erbrecht / Mietrecht & Wohnungseigentumsrecht / Verwaltungsrecht / Arbeitsrecht / Verkehrsrecht / Strafrecht / Zivilrecht / Familienrecht / Betreuungsrecht / Medizinrecht / Baurecht & Architektenrecht / Kaufrecht / Schadensersatzrecht & Schmerzensgeldrecht
Rechtsanw�lte Dr. Papsch & Collegen,"Herrenh�user Markt 3, 30419 Hannover",https://www.linkedin.com/company/dr-papsch-&-collegen,http://www.papsch.de/,kanzlei@papsch.de,Juliana Sandrock; Jessica Hiras; Dr. Gerold Papsch; Silvia Krug,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Strafrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Insolvenzrecht & Sanierungsrecht / Verkehrsrecht / Zivilrecht / Ordnungswidrigkeitenrecht / Unterhaltsrecht / Familienrecht / Erbrecht
"REWISTO Rechtsanw�lte Friedhoff, Mauer & Partner mbB","Viktoriastr. 73-75, 52066 Aachen",https://www.linkedin.com/company/rewisto-rechtsanw�lte-friedhoff-mauer-&-partner,http://www.rewisto.de/,rechtsanwaelte@rewisto.de,Sabine Haak; Alice Threinen; Albrecht Mauer; Mr. Gabriele Hesen; Alexandros Tiriakidis; Arne Meyer; J�rgen Schulz; Kai Muscheid; Dr. Ren� G�lpen; Jutta Behle; Dr. Thomas Beger; Christoph Simon LL.M.,Fachanwaltschaft Familienrecht / Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Steuerrecht / Fachanwaltschaft Handelsrecht & Gesellschaftsrecht / Fachanwaltschaft Strafrecht / Fachanwaltschaft IT-Recht / Fachanwaltschaft Gewerblicher Rechtsschutz / Fachanwaltschaft Insolvenzrecht & Sanierungsrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Verwaltungsrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Medizinrecht / Fachanwaltschaft Bankrecht & Kapitalmarktrecht / Fachanwaltschaft Baurecht & Architektenrecht / Unternehmensrecht & Betriebsnachfolge / Arzthaftungsrecht / Mediation / Grundst�cksrecht & Immobilienrecht / Internationales Recht / Arbeitsrecht / Allgemeines Vertragsrecht / Urheberrecht & Medienrecht / Zwangsvollstreckungsrecht / Transportrecht & Speditionsrecht / Zivilrecht / Werkvertragsrecht / Kaufrecht
Fachkanzlei Dr. Hollitzer & Hiller,"Holtenauer Str. 114a, 24105 Kiel",https://de.linkedin.com/in/aila-rosenbaum-067aa2355,http://www.rechtsanwalt-hollitzer.de/,kontakt@rechtsanwalt-hollitzer.de,Dr. Sabrina Risse-Steller; Clara Louise Leip; Dr. Sebastian Hollitzer; Astrid Hiller,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Medizinrecht / Familienrecht / Arzthaftungsrecht / Erbrecht / Schadensersatzrecht & Schmerzensgeldrecht / Schwerbehindertenrecht / Pflegerecht
rightmart Rechtsanwalts GmbH,"Clara-Jaschke-Stra�e 1, 28199 Bremen",https://www.linkedin.com/company/rightmart-rechtsanwaltsgesellschaft-mbh,https://rightmart.de/,kanzlei@rightmart.de,Sascha M�nch; Murat Kilinc; Mohamed El-Zaatari; Mathias Voigt; Jan Frederik Strasmann LL.M.; Dr. Philipp Hammerich,Fachanwaltschaft Verkehrsrecht / Ausl�nderrecht & Asylrecht / Mietrecht & Wohnungseigentumsrecht / Strafrecht / Arbeitsrecht / Versicherungsrecht / Zivilrecht / Kaufrecht / Ordnungswidrigkeitenrecht / Pferderecht / Opferhilfe / Zivilprozessrecht / Allgemeines Vertragsrecht / Grundst�cksrecht & Immobilienrecht / Maklerrecht / Baurecht & Architektenrecht
Linten & Partner Rechtsanw�lte mbB,"Grugaplatz 2, 45131 Essen",https://www.linkedin.com/company/linten-partner-rechtsanw-lte/,http://www.linten.de/,f.ehlscheid@linten.de,Stefan Windscheif; Marcel Schlupkothen; Jana Frenzel-Greif; Pierre Kleine-Beck; Christian Sch�fer; und Notar UIrich Kelch; Florian Linten; Dr. Peter K�pperfahrenberg; Dr. Carsten Engel; Roland Rautenberger; Florian von der Burg geb. Ehlscheid; Friederike Pohl,Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Familienrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Medizinrecht / Fachanwaltschaft Strafrecht / Fachanwaltschaft Baurecht & Architektenrecht / Allgemeines Vertragsrecht / Kaufrecht / Beamtenrecht / Werkvertragsrecht / Sozialversicherungsrecht / Grundst�cksrecht & Immobilienrecht / Zivilprozessrecht / Ordnungswidrigkeitenrecht / Erbrecht / Sportrecht / Schadensersatzrecht & Schmerzensgeldrecht / Wettbewerbsrecht / Zivilrecht / Handelsrecht & Gesellschaftsrecht / Arzthaftungsrecht / Unterhaltsrecht / Pferderecht / Reiserecht
"Rechtsanw�lte St�hlein, Barthelmes & Kollegen","Br�ckenstr. 2, 96047 Bamberg",https://www.linkedin.com/in/michael-fischer-26a4a8136/?trk=public_profile_browsemap&originalSubdomain=de,http://www.kanzlei-sbk.de/,info@kanzlei-sbk.de,Markus St�hlein; Christian Barthelmes; Stefan Seufert; Michael Fischer,/ Fachanwaltschaft Strafrecht / Fachanwaltschaft Verkehrsrecht / Steuerrecht / Zivilrecht / Forderungseinzug & Inkassorecht / Schadensersatzrecht & Schmerzensgeldrecht / Ordnungswidrigkeitenrecht / Arbeitsrecht / Erbrecht / Baurecht & Architektenrecht / Handelsrecht & Gesellschaftsrecht / Allgemeines Vertragsrecht
D'ANTUONO Rechtsanw�lte,"Heiner-Fleischmann-Str. 6, 74172 Neckarsulm",https://www.linkedin.com/in/giuseppe-d-antuono-08741a148/?originalSubdomain=de,https://www.dantuono.de/,kanzlei@dantuono-rae.de,Giuseppe D'Antuono; Christina Spohr; Dagmar Totz; Simon Schultes,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft IT-Recht / Zivilrecht / Medizinrecht / Schadensersatzrecht & Schmerzensgeldrecht / Sozialversicherungsrecht / Mietrecht & Wohnungseigentumsrecht / Forderungseinzug & Inkassorecht / Allgemeines Vertragsrecht / Unterhaltsrecht / Erbrecht
Rechtsanw�lte und Fachanw�lte Becker | Behlau | Welke,"Fritz-Frey-Str. 17, 69121 Heidelberg",https://www.linkedin.com/in/dr-j%C3%B6rg-becker-73bb0983/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=de,https://www.strafrecht-heidelberg.de/,info@kanzlei-hd.de,Dr. J�rg Becker; Wolfgang Behlau; Patrick Welke,Fachanwaltschaft Strafrecht / Ordnungswidrigkeitenrecht
Rechtsanw�lte & Notar Dr. Keller,"Muhrenkamp 11, 45468 M�lheim an der Ruhr",https://www.linkedin.com/in/dr-christian-keller-3a400bb/?originalSubdomain=de ,http://www.rae-drkeller.de/,info@rae-drkeller.de,Dr. Christian Keller; Claudia Nu�baum; Marc Romeike,Fachanwaltschaft Erbrecht � Fachanwaltschaft Arbeitsrecht � Fachanwaltschaft Handelsrecht & Gesellschaftsrecht � � Fachanwaltschaft Verkehrsrecht � Kaufrecht � Allgemeines Vertragsrecht � Sozialrecht � Zivilrecht
Dr. Olsen Schewtschenko Rechtsanw�lte f�r Arbeitsrecht Partnerschaft mbB,"Sonnenstr. 32, 80331 M�nchen",https://www.linkedin.com/in/dr-dietmar-olsen-0bb5035/ ,http://www.huber-olsen.de/,olsen@huber-olsen.de,Nathalie Wertich; Dr. Dietmar Olsen; Alexander Schewtschenko,� Fachanwaltschaft Insolvenzrecht & Sanierungsrecht
L�ken & Stebahne | Rechtsanw�lte f�r Personensch�den,"Sebastianusstr. 2-4, 41460 Neuss",https://www.linkedin.com/company/luekenundstebahne/ ,http://www.personenschaden-anwalt.de/,lueken@personenschaden-anwalt.de,Daniel Stebahne; Christian L�ken; Dilara Wilbrink; Anne Rother LL.M.; Janika M�nzel; Victor Knaisch,Fachanwaltschaft Medizinrecht � � Arzthaftungsrecht � Schadensersatzrecht & Schmerzensgeldrecht � Verkehrsrecht � Versicherungsrecht � Schwerbehindertenrecht
Rechtsanw�lte Raab - Schneider - Emrich-Ventulett,"Burgstr. 39, 67659 Kaiserslautern",https://de.linkedin.com/in/helmut-schneider-82a108ab,http://www.raab-schneider.de/,info@raab-schneider.de,Jens van Boekel; Maximilian Kraus; Helmut Schneider; Wolfgang Reich; Wolfgang Bien; Stefan Keilhauer; Johanna Christmann-Kaul,Fachanwaltschaft Arbeitsrecht � Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht � Fachanwaltschaft Verkehrsrecht � Fachanwaltschaft Strafrecht � Fachanwaltschaft Versicherungsrecht � � Fachanwaltschaft Medizinrecht � Fachanwaltschaft Erbrecht � Fachanwaltschaft Baurecht & Architektenrecht � Zivilrecht � Ordnungswidrigkeitenrecht � Zivilprozessrecht � Handelsrecht & Gesellschaftsrecht � Arzthaftungsrecht � IT-Recht � Verwaltungsrecht � Allgemeines Vertragsrecht � Reiserecht
Kanzlei Fichter & Kollegen Rechtsanw�lte,"Bahnhofstra�e 7, 74072 Heilbronn",https://www.linkedin.com/in/rudolf-sebastian-heim-461999140/?originalSubdomain=de ,https://kanzlei-fichter.de/,denis.fichter@kanzlei-fichter.de,Denis Fichter; Christina H�fele; Rudolf Sebastian Heim,Fachanwaltschaft Insolvenzrecht & Sanierungsrecht � Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht � Fachanwaltschaft Arbeitsrecht � Zivilrecht � Sozialrecht � Verwaltungsrecht � Strafrecht �
Lamster & Partner Rechtsanwälte PartG mbB,"Kaiser-Joseph-Str. 269, 79098 Freiburg im Breisgau",No LinkedIn link,https://www.lamster-kanzlei.de/,info@lamster-kanzlei.de,David Vogel; Martin Lamster; Jan Kuhlicke; Philipp Porep; Elias Molitor,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Strafrecht • Verkehrsrecht •  • Allgemeines Vertragsrecht • Zivilrecht • Schadensersatzrecht & Schmerzensgeldrecht • Erbrecht • Urheberrecht & Medienrecht • Wirtschaftsrecht
Becker § Hansen Rechtsanwälte Partnerschaft mbB,"Kaiserstr. 67, 69115 Heidelberg",No LinkedIn link,http://www.becker-kanzlei.de/,info@becker-kanzlei.de,Patrick Lau; Ralf Becker; Louisa Hansen,Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Medizinrecht • Zivilprozessrecht • Handelsrecht & Gesellschaftsrecht • Arzthaftungsrecht • Allgemeines Vertragsrecht • Kaufrecht • Zivilrecht • Bankrecht & Kapitalmarktrecht • Grundstücksrecht & Immobilienrecht • Werkvertragsrecht •
Blatt & Kollegen Rechtsanwälte,"Hauptbahnhofstr. 2, 97424 Schweinfurt",No LinkedIn link,http://www.kanzlei-blatt.de/,rechtsanwaelte@kanzlei-blatt.de,Hubertus J. Krause; Johannes Will-Fuchs; Jutta Leitherer; Thomas Wildanger; Gabriele Jakob; Lara Siegmann,Fachanwaltschaft Strafrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Arbeitsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Urheberrecht & Medienrecht • Reiserecht • Kaufrecht • Recht rund ums Tier • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Wirtschaftsrecht • Allgemeines Vertragsrecht • Verkehrsrecht • Pferderecht • Erbrecht • Ordnungswidrigkeitenrecht •  • Insolvenzrecht & Sanierungsrecht • Grundstücksrecht & Immobilienrecht • Versicherungsrecht • Baurecht & Architektenrecht
Kanzlei Fahr | Groß | Indetzki,"Weingartenstr. 19a, 77654 Offenburg",No LinkedIn link,https://www.ra-og.de/,info@ra-og.de,Norbert Fischer; Amelie von Schoenaich LL.M. Eur.; Joachim Indetzki; Markus Groß; Dominic Schillinger; Karen Baas; Alexander Kofler; Benjamin Schütz LL.M.,Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Urheberrecht & Medienrecht • Schadensersatzrecht & Schmerzensgeldrecht • Kaufrecht • Werkvertragsrecht • Internationales Recht • Allgemeines Vertragsrecht • Arzthaftungsrecht • Unternehmensrecht & Betriebsnachfolge • Grundstücksrecht & Immobilienrecht • Strafrecht • Zivilrecht •  • IT-Recht • Gewerblicher Rechtsschutz
Oehlmann Rechtsanwälte – Fachanwälte – Steuerberater,"Am Stadtwald 27, 99974 Mühlhausen/Thüringen",No LinkedIn link,https://rae-oehlmann.de/,info@rae-oehlmann.de,Carsten Oehlmann; Birgit Oehlmann; Thomas Hansen,Fachanwaltschaft Erbrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Insolvenzrecht & Sanierungsrecht • Grundstücksrecht & Immobilienrecht • Wirtschaftsrecht • IT-Recht •  • Arbeitsrecht • Pferderecht • Unternehmensrecht & Betriebsnachfolge • Werkvertragsrecht • Internationales Recht • Baurecht & Architektenrecht • Versicherungsrecht • Bankrecht & Kapitalmarktrecht • Strafrecht
Kanzlei DSSD,"Landauer Str. 66, 67433 Neustadt an der Weinstraße",No LinkedIn link,http://www.kanzlei-dssd.de/,kontakt@kanzlei-dssd.de,Matthias Schwab; Anke H. Schumann; Herbert J. Doll,Fachanwaltschaft Familienrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Mietrecht & Wohnungseigentumsrecht • Wirtschaftsrecht • Beamtenrecht • Grundstücksrecht & Immobilienrecht • Zivilrecht • Allgemeines Vertragsrecht • Werkvertragsrecht •  • Ausländerrecht & Asylrecht • Erbrecht
Rechtsanwaltskanzlei Wulf & Collegen,"Breite Str. 53-54, 39576 Hansestadt Stendal",No LinkedIn link,http://www.kanzlei-wulf.de/,info@kanzlei-wulf.de,Lars Hänig; Jan Steinmetz; Fachanwalt für Arbeitsrecht Sandro Wulf; Hendrik Lippmann; Maximilian Scholze,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Familienrecht • Strafrecht • Mediation • Zivilrecht • Unternehmensrecht & Betriebsnachfolge • Baurecht & Architektenrecht • Allgemeines Vertragsrecht • Verkehrsrecht • Grundstücksrecht & Immobilienrecht • Ordnungswidrigkeitenrecht • Erbrecht •  • eBay & Recht • Handelsrecht & Gesellschaftsrecht • Markenrecht • IT-Recht
BORGELT & PARTNER Rechtsanwälte mbB,"Taubenstr. 22, 40479 Düsseldorf",No LinkedIn link,https://www.borgelt.de/,borgelt@borgelt.de,Cornelius Vetter; Dr. Rainer Borgelt; Eva N. Dzepina LL.M. (UK); Simon Schmitz-Berg; Chuya Kojima; Charlotte Herbertz,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Sozialrecht • Familienrecht • Zivilrecht • Wirtschaftsrecht • Unternehmensrecht & Betriebsnachfolge • Allgemeines Vertragsrecht • Kaufrecht • Sportrecht • Erbrecht • Versicherungsrecht •  • Urheberrecht & Medienrecht • Patentrecht • IT-Recht • Markenrecht • Designrecht • Strafrecht • Ordnungswidrigkeitenrecht • Verwaltungsrecht • Verkehrsrecht • Mietrecht & Wohnungseigentumsrecht
Wichmann & Wortmann Rechtsanwälte - Notar - Fachanwälte,"Am Schilde 1, 48291 Telgte",No LinkedIn link,https://www.rechtsanwaelte-wichmann.de/,info@rechtsanwaelte-wichmann.de,Jennifer Wortmann; Stephan Wortmann; Andreas Carl,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft IT-Recht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Medizinrecht • Erbrecht •  • Markenrecht • Arbeitsrecht • Urheberrecht & Medienrecht • Datenschutzrecht • Familienrecht • Arzthaftungsrecht
Marquardt Rechtsanwälte,"Kurfürstendamm 183, 10707 Berlin",No LinkedIn link,http://www.ma-rechtsanwaelte.de/,marquardt@ma-rechtsanwaelte.de,Thomas Hagen LL.M. (Oec.); Dr. Malte Marquardt LL.M.; Dr. Ingo Brockhoff,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht • Markenrecht •  • Designrecht • Arbeitsrecht • Handelsrecht & Gesellschaftsrecht • Allgemeines Vertragsrecht • Zivilrecht • Wirtschaftsrecht • Internationales Recht
Rechtsanwälte Bartholome Schwarzhoff Eskowitz,"Arndtstr. 55, 44135 Dortmund",No LinkedIn link,http://www.dortmund-anwalt.de/,bartholome@dortmund-anwalt.de,Tobias Eskowitz; Jan-Peter Schwarzhoff; Philipp Bartholomé,Fachanwaltschaft Strafrecht • Verkehrsrecht • Ausländerrecht & Asylrecht • Forderungseinzug & Inkassorecht • Schadensersatzrecht & Schmerzensgeldrecht • Allgemeines Vertragsrecht • Datenschutzrecht • Arbeitsrecht • Familienrecht •  • IT-Recht • Zivilrecht • eBay & Recht • Ordnungswidrigkeitenrecht
STAHL Rechtsanwälte & Steuerberater,"Bornheimer Str. 24, 53111 Bonn",No LinkedIn link,https://www.slhk.de/,s.wetter@slhk.de,Svenja Wetter; Stephan Kröger; Klaus Hovemeyer,Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Ordnungswidrigkeitenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Erbrecht • Allgemeines Vertragsrecht • Gewerblicher Rechtsschutz •  • Verkehrsrecht
"Grünert, Swierczyna, König - Rechtsanwälte | Fachanwälte","Gerhart-Hauptmann-Straße 26, 99096 Erfurt",No LinkedIn link,http://rfth.de/,info@rfth.de,Christina Wenk; Matthias Grünert; Stefan Swierczyna; Fabian König,Fachanwaltschaft Strafrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Familienrecht • Verkehrsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Opferhilfe • Jagdrecht • Allgemeines Vertragsrecht • Vergaberecht •  • Erbrecht • Verfassungsrecht • Mietrecht & Wohnungseigentumsrecht • Öffentliches Recht
