Name,Address,LinkedIn,Website,Email,Lawyers,Lawfields
H+R Rechtsanwälte GbR,"Schlossstraße 58, 51429 Bergisch Gladbach",https://www.anwalt.de/hr-rechtsanwaelte-gbr,https://anwalt-recht.online/,info@anwalt-recht.online,Christoph Heck; Jens Reininghaus,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • • Mietrecht & Wohnungseigentumsrecht • Verkehrsrecht • Ordnungswidrigkeitenrecht • Wettbewerbsrecht • Markenrecht • Urheberrecht & Medienrecht • Designrecht •
Wagner Brandhoff Viertel Fachanwälte,"Rudolf-Breitscheid-Str. 11a, 04600 Altenburg",https://www.wbv-fachanwaelte.de/team/,http://www.wbv-fachanwaelte.de/,info@wbv-fachanwaelte.de,Sophie Viertel; Markus Viertel; Ralf Brandhoff,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • • Verkehrsrecht • Sozialrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht • Baurecht & Architektenrecht • Werkvertragsrecht • Forderungseinzug & Inkassorecht
Dr. Olsen Schewtschenko Rechtsanwälte für Arbeitsrecht Partnerschaft mbB,"Sonnenstr. 32, 80331 München",https://www.anwalt.de/dr-huber-dr-olsen-rechtsanwaelte-fuer-arbeitsrecht-part-mbb,http://www.huber-olsen.de/,olsen@huber-olsen.de,Nathalie Wertich; Dr. Dietmar Olsen; Alexander Schewtschenko,• Fachanwaltschaft Insolvenzrecht & Sanierungsrecht
SUCKERT & COLLEGEN RECHTSANWÄLTE MÜNCHEN,"Belgradstr. 9/III, 80796 München",https://suckert-collegen.de/,http://www.suckert-collegen.de/,mail@suckert-collegen.de,Monika Daschner; Hans R. Suckert,• Fachanwaltschaft Strafrecht • Fachanwaltschaft Verkehrsrecht • Ordnungswidrigkeitenrecht • Zivilrecht • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht
Rechtsanwälte Luckhaus Reinold Hülsmann & Panzer,"Hofkamp 138, 42103 Wuppertal",https://www.anwalt.de/luckhaus-reinold-huelsmann-panzer,http://www.wupper-recht.de/,info@wupper-recht.de,Michael Reinold; Hendrik Hülsmann; Christoph Panzer,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Strafrecht • • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Versicherungsrecht • Insolvenzrecht & Sanierungsrecht • Baurecht & Architektenrecht • Ausländerrecht & Asylrecht • Sozialrecht • Schiedsgerichtsbarkeit • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Handelsrecht & Gesellschaftsrecht
Steigelmann Fischer Weidner Kanzlei für Arbeitsrecht,"Jahnstr. 6, 76133 Karlsruhe",https://www.anwalt.de/steigelmann-fischer-weidner,http://www.lsk-arbeitsrecht.de/,info-ka@lsk-partner.de,Luise Steigelmann; Markus Bondorf; Maëla Bieberstein; Stephan Weidner,
FÖRSTER KRAFT Rechtsanwaltsgesellschaft,"Warnowufer 59, 18057 Rostock",https://www.foerster-kraft.de/,http://www.foerster-kraft.de/,info@foerster-kraft.de,Stefan Förster; Tino Kraft; Diana Schumacher,• Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Transportrecht & Speditionsrecht • Öffentliches Baurecht • Verkehrsrecht • Steuerrecht • Mietrecht & Wohnungseigentumsrecht • Wirtschaftsrecht • Gewerblicher Rechtsschutz • Vergaberecht • Allgemeines Vertragsrecht
Dr. Poggemann Rechtsanwälte | Fachanwälte Osnabrück,"Kollegienwall 5, 49074 Osnabrück",https://rae-pp.de/,http://www.rae-pp.de/,kanzlei@rae-pp.de,Dr. Joachim Poggemann; Sebastian Hanke; Stephanie Holthaus,• Fachanwaltschaft Gewerblicher Rechtsschutz • Verkehrsrecht • Zivilrecht • Wettbewerbsrecht • Patentrecht • Markenrecht • Allgemeines Vertragsrecht
Dr. Sieprath & Partner Partnerschaft mbB,"Augustinusstr. 9a, 50226 Frechen",https://www.kanzlei-sieprath.de/,http://www.kanzlei-sieprath.de/,info@kanzlei-sieprath.de,Dr. Christoph Sieprath; Cansu Tamir; Katja Moers; Viviana Maria Breitbach,Grundstücksrecht & Immobilienrecht • Zivilrecht • Bankrecht & Kapitalmarktrecht • Strafrecht • Mietrecht & Wohnungseigentumsrecht • • Insolvenzrecht & Sanierungsrecht • Wirtschaftsrecht • Zivilprozessrecht • Steuerrecht • Versicherungsrecht
Bauer und Partner - Rechtsanwälte - Wirtschaftsprüfer - Steuerberater,"Emmeramsplatz 6, 93047 Regensburg",http://neu.bauerundpartner.de/,https://www.bauerundpartner.de/,info@bauerundpartner.de,Dr. Flora Brandes; Hans Bauer; Michaela Hieber,Insolvenzrecht & Sanierungsrecht • • Wirtschaftsrecht • Strafrecht • Steuerrecht
Rechtsanwaltskanzlei Brockerhoff | Geiser | Brockerhoff Rechtsanwälte,"Königstr. 44, 47051 Duisburg",https://www.brockerhoff-geiser.de/,http://www.brockerhoff-geiser.de/,info@brockerhoff-geiser.de,Imke Weidenbach LL.M.; Gabriele Brockerhoff; Reiner Brockerhoff; Dr. Eva Janotta,Fachanwaltschaft Familienrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Medizinrecht • • Strafrecht • Arbeitsrecht • Grundstücksrecht & Immobilienrecht • Schadensersatzrecht & Schmerzensgeldrecht • Gewerblicher Rechtsschutz • Unterhaltsrecht • Mietrecht & Wohnungseigentumsrecht • Allgemeines Vertragsrecht • Unternehmensrecht & Betriebsnachfolge • Vereinsrecht & Verbandsrecht • Insolvenzrecht & Sanierungsrecht • Arzthaftungsrecht • Opferhilfe • Schwerbehindertenrecht • Bankrecht & Kapitalmarktrecht
Rechtsanwälte Herzog & Biendarra,"Osterstr. 7-9, 31134 Hildesheim",https://herzog-biendarra.de/rechtsanwaelte/,https://www.herzog-biendarra.de/,info@herzog-biendarra.de,Uwe Biendarra; Annette Falk; Welf Spörlein LL.M.,Fachanwaltschaft Familienrecht • • Erbrecht • Versicherungsrecht • Sozialversicherungsrecht • Grundstücksrecht & Immobilienrecht • Baurecht & Architektenrecht • Verwaltungsrecht • Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Verkehrsrecht • Strafrecht • Medizinrecht • Allgemeines Vertragsrecht
"Rechtsanwälte Wörlen, Ziegelmeir, Dr. Theurer","Weinmarkt 7, 86720 Nördlingen",https://rechtsanwalt-noerdlingen-aalen-donauwoerth.de/,http://www.woeziethe.de/,kanzlei@woeziethe.de,Johannes Ziegelmeir; Michael Jaumann; Dr. Andrea Theurer,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Baurecht & Architektenrecht • Strafrecht • Mietrecht & Wohnungseigentumsrecht • • Versicherungsrecht
Dr. Müller-Stirm & Kollegen,"Bahnhofstr. 123, 70736 Fellbach",https://www.mueller-stirm.de/,http://www.mueller-stirm.de/,info@mueller-stirm.de,Klaus Hermann Ganzhorn; Betül Yilmaz; Jürgen Knisel; Barbara Stroh; Wilfried Stirm Dipl. Verw.wirt (FH),Fachanwaltschaft Arbeitsrecht • • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Verwaltungsrecht • Handelsrecht & Gesellschaftsrecht • Zivilrecht • Verkehrsrecht • Grundstücksrecht & Immobilienrecht • Öffentliches Baurecht • Forderungseinzug & Inkassorecht • Zwangsvollstreckungsrecht • Unterhaltsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Betreuungsrecht • Sozialversicherungsrecht • Schwerbehindertenrecht • Pflegerecht • Insolvenzrecht & Sanierungsrecht • Baurecht & Architektenrecht
Rechtsanwälte nb Neuburg,"Ingolstädter Str. 22, 86633 Neuburg an der Donau",https://rae-nb.de/anwaelte/,http://www.rae-nb.de/,info@rae-nb.de,Daniela Büschken; Christoph Klein; Isabel Fritsch; Bärbel Nicklaß-Bergér; Michael Bolter,Fachanwaltschaft Familienrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Mediation • Unterhaltsrecht • Zwangsvollstreckungsrecht • • Zivilprozessrecht • Erbrecht • Verkehrsrecht • Strafrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht
Kanzlei Wintermann | Bentrup | Schmitz,"Bismarckstr. 1, 27749 Delmenhorst",https://www.wbs-rechtsanwaelte.de/,http://www.wbs-rechtsanwaelte.de/,kanzlei@wbs-rechtsanwaelte.de,Jürgen Sasse; Irmgard Rauschert; Holger Schmitz,Fachanwaltschaft Arbeitsrecht • • Fachanwaltschaft Familienrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Versicherungsrecht • Sozialversicherungsrecht • Schwerbehindertenrecht
"Dr. jur. Siegmar Grollmütz, Peter Mastaliers & Partner GbR","Weinberg 11/12, 06449 Aschersleben",https://www.anwalt.de/dr-jur-siegmar-grollmuetz-peter-mastaliers--partner-gbr,https://www.grollmuetz-mastaliers.de/,info-asl@grollmuetz-mastaliers.de,Peter Mastaliers; Dr. jur. Siegmar Grollmütz; Ina Schulze,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • • Unterhaltsrecht • Ordnungswidrigkeitenrecht • Zivilrecht • Strafrecht • Mediation • Werkvertragsrecht • Allgemeines Vertragsrecht
BUDIN.rechtsanwälte GbR Rechtsanwälte Fachanwälte Notare,"Kaiserstr. 17a, 44135 Dortmund",https://www.budin.de/,http://www.budin.de/,info@budin.de,Cathrin Kreissl-Gerlach; Christian Heimann; Christian Brockmann; Ralf Schlüter; Marcel Graefen; Verena Scheinhardt; Claudius Knieling,Fachanwaltschaft Verkehrsrecht • • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Erbrecht • Strafrecht • Bankrecht & Kapitalmarktrecht • Baurecht & Architektenrecht • Wirtschaftsrecht • Grundstücksrecht & Immobilienrecht • Zivilrecht • Mietrecht & Wohnungseigentumsrecht • Sozialversicherungsrecht • Medizinrecht • Arzthaftungsrecht • Allgemeines Vertragsrecht • Gewerblicher Rechtsschutz • Urheberrecht & Medienrecht • Kaufrecht • IT-Recht • Insolvenzrecht & Sanierungsrecht
Kanzlei im Südviertel - Breddermann | Hömberg | Yüsbasi,"Friedrich-Ebert-Str. 157-159, 48153 Münster",https://www.kanzlei-suedviertel.de/,http://www.kanzlei-suedviertel.de/,info@kanzlei-suedviertel.de,André Breddermann; Magnus C. Hömberg; Türkan Yüsbasi,• Arbeitsrecht • Schwerbehindertenrecht • Familienrecht • Mietrecht & Wohnungseigentumsrecht • Ausländerrecht & Asylrecht • Zivilrecht • Verkehrsrecht • Strafrecht • Kaufrecht • Zwangsvollstreckungsrecht • Forderungseinzug & Inkassorecht • Ordnungswidrigkeitenrecht
Kanzlei am Alten Rathaus – Rechtsanwälte Kohl Schupp Vaitl Kraml Partnerschaft mbB,"Oberer Stadtplatz 4, 94469 Deggendorf",https://www.anwalt.de/kanzlei-am-alten-rathaus,http://www.kanzlei-am-alten-rathaus.de/,kontakt@kanzlei-am-alten-rathaus.de,Olga Golik; Erwin Kohl; Karl-Heinz Schupp; Michael Salmansberger; Andreas Kraml; Susanne Landstorfer,Fachanwaltschaft Familienrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Reiserecht • Verwaltungsrecht • Zivilrecht • Verkehrsrecht • Medizinrecht • Allgemeines Vertragsrecht • Handelsrecht & Gesellschaftsrecht • • Strafrecht • Mediation • Jagdrecht • Grundstücksrecht & Immobilienrecht • Versicherungsrecht
Lüken & Stebahne | Rechtsanwälte für Personenschäden,"Sebastianusstr. 2-4, 41460 Neuss",https://personenschaden-anwalt.de/,http://www.personenschaden-anwalt.de/,lueken@personenschaden-anwalt.de,Daniel Stebahne; Christian Lüken; Dilara Wilbrink; Anne Rother LL.M.; Janika Münzel; Victor Knaisch,Fachanwaltschaft Medizinrecht • • Arzthaftungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Verkehrsrecht • Versicherungsrecht • Schwerbehindertenrecht
NJR Neuner-Jehle Rechtsanwälte,"Unterländer Str. 57, 70435 Stuttgart",https://neuner-jehle.de/,http://www.arbeitsrechtler-stuttgart.de/,kanzlei@neuner-jehle.de,Tilo Neuner-Jehle; Reinhold Krause; Herakles Dimitriadis,Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Arbeitsrecht • Strafrecht • Ordnungswidrigkeitenrecht • Ausländerrecht & Asylrecht • • Steuerrecht • Öffentliches Recht • Verwaltungsrecht • Öffentliches Baurecht • Bankrecht & Kapitalmarktrecht
"Schweiger, Sigl, Schwarzbauer, Dr. Barth und Temporale Rechtsanwälte PartGmbB","Neustadt 530, 84028 Landshut",https://www.anwalt.de/schweiger-sigl-schwarzbauer-dr-barth-temporale-rechtsanwaelte,http://www.kanzlei-la.de/,info@kanzlei-la.de,Christian Temporale; Susanne Sigl; Bernhard Schwarzbauer; Dr. Jörg Barth,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Arbeitsrecht • Sozialversicherungsrecht • Allgemeines Vertragsrecht • Betriebliche Altersversorgung • Zivilrecht • Beamtenrecht • Schwerbehindertenrecht • Insolvenzrecht & Sanierungsrecht • Forderungseinzug & Inkassorecht • Vereinsrecht & Verbandsrecht • Strafrecht
Anwaltskanzlei Dotterweich | Böhler | Schulz,"Hussenstr. 19, 78462 Konstanz",https://anwaltskanzlei-dotterweich.de/,https://www.anwaltskanzlei-dotterweich.de/,mail@anwaltskanzlei-dotterweich.de,Tamara Schulz; Reinhold Dotterweich; Michael Böhler,Fachanwaltschaft Arbeitsrecht • • Fachanwaltschaft Verkehrsrecht • Schwerbehindertenrecht • Familienrecht • Mietrecht & Wohnungseigentumsrecht • Arzthaftungsrecht • Unterhaltsrecht • Strafrecht • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Sozialversicherungsrecht • Zivilrecht • Reiserecht • Pflegerecht
Kanzlei Ostermann und Kollegen,"Cranger Str. 300, 45891 Gelsenkirchen",https://kanzlei-ostermann.de/,http://www.kanzlei-ostermann.de/,info@kanzlei-ostermann.de,Andreas Kabut; David Ostermann; Marcus Barein; Bärbel Uhlmann-Burdessa,Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Versicherungsrecht • Arbeitsrecht • Familienrecht • Mietrecht & Wohnungseigentumsrecht • Allgemeines Vertragsrecht • • Verwaltungsrecht • Gewerblicher Rechtsschutz
Rechtsanwälte Volmar • Haase • Dix,"Hirnbeinstr. 2, 87435 Kempten (Allgäu)",https://www.rechtsanwalt-volmar.de/,http://www.rechtsanwalt-volmar.de/,kanzlei@rechtsanwalt-volmar.de,Thomas Volmar; Christin Haase; Sarah Glöggler; Christian Dix,Fachanwaltschaft Arbeitsrecht • • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Familienrecht • Erbrecht • Handelsrecht & Gesellschaftsrecht • Allgemeines Vertragsrecht • Mietrecht & Wohnungseigentumsrecht • Kaufrecht • Strafrecht • Arzthaftungsrecht • Ordnungswidrigkeitenrecht
Herfet & Özpolat Rechtsanwälte Partnerschaftsgesellschaft mbB,"Stresemannstraße 64-66, 41236 Mönchengladbach",https://herfet-oezpolat.de/team/,https://www.herfet-oezpolat.de/,info@herfet-oezpolat.de,Thomas Kauf; Marijana Özpolat; Cornelia Staffa; Maik Herfet; Nana Biesinger,• Sozialversicherungsrecht • Medizinrecht • Zivilrecht • Ausländerrecht & Asylrecht • Strafrecht • Familienrecht • Arbeitsrecht • Schwerbehindertenrecht • Kaufrecht • Baurecht & Architektenrecht • Reiserecht • Verkehrsrecht • Mietrecht & Wohnungseigentumsrecht
Mühlenbein und Kollegen | Rechtsanwälte und Fachanwälte in Brilon,"Bahnhofstr. 4, 59929 Brilon",https://www.muehlenbein.de/,http://www.muehlenbein.de/,info@muehlenbein.de,Friederike Engelbracht; Silvia Benz; Carina Krautstrunk; Josef Mühlenbein,Fachanwaltschaft Familienrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Arbeitsrecht • Erbrecht • Jagdrecht • Strafrecht • Zivilrecht • Unterhaltsrecht • Verwaltungsrecht • Kaufrecht • Schadensersatzrecht & Schmerzensgeldrecht • Forderungseinzug & Inkassorecht • Ordnungswidrigkeitenrecht • Allgemeines Vertragsrecht • Arzthaftungsrecht • • Versicherungsrecht
Rechtsanwälte Udo Rau und Frank Krasser,"Schleiermacher Str. 10, 64283 Darmstadt",https://www.anwalt.de/rau-krasser,http://www.rau-krasser.de/,rae@rau-krasser.de,Paulina Aust; Frank Krasser; Udo Rau,Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • • Ordnungswidrigkeitenrecht • Sportrecht • Schwerbehindertenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Unterhaltsrecht • Opferhilfe
Salfer Bühler Dornieden Rechtsanwälte PartG mbB,"Georg-Hoffmann-Str. 20, 28857 Syke",https://www.kanzlei-syke.de/,https://www.kanzlei-syke.de/,info@kanzlei-syke.de,Tjark Symalla; Dr. Florian Bühler; Alexander Dornieden; Thomas Hansel; Jan-Ole Lüers,Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Versicherungsrecht • Arzthaftungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • • Allgemeines Vertragsrecht • Grundstücksrecht & Immobilienrecht • Maklerrecht • Unternehmensrecht & Betriebsnachfolge • Strafrecht • Ordnungswidrigkeitenrecht
KBK Kaiser • Bald & Kollegen Rechtsanwälte Fachanwälte PartGmbB,"Bahnhofstr. 3, 97215 Uffenheim",https://www.kbk-recht.de/,https://www.kbk-recht.de/,post@kbk-recht.de,Christine Erbacher; Julia Bald; Jochen Kaiser,Fachanwaltschaft Familienrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Mietrecht & Wohnungseigentumsrecht • • Strafrecht • Erbrecht • Betreuungsrecht • Allgemeines Vertragsrecht • Zivilrecht • Forderungseinzug & Inkassorecht
