Name,Address,LinkedIn,Website,Email,Lawyers,Lawfields
BORGELT & PARTNER Rechtsanwälte mbB,"Taubenstr. 22, 40479 Düsseldorf",No LinkedIn link,https://www.borgelt.de/,borgelt@borgelt.de,Cornelius Vetter; Dr. Rainer Borgelt; Eva N. Dzepina LL.M. (UK); Simon Schmitz-Berg; Chuya Kojima; Charlotte Herbertz,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Sozialrecht • Familienrecht • Zivilrecht • Wirtschaftsrecht • Unternehmensrecht & Betriebsnachfolge • Allgemeines Vertragsrecht • Kaufrecht • Sportrecht • Erbrecht • Versicherungsrecht • Wettbewerbsrecht • Urheberrecht & Medienrecht • Patentrecht • IT-Recht • Markenrecht • Designrecht • Strafrecht • Ordnungswidrigkeitenrecht • Verwaltungsrecht •  • Mietrecht & Wohnungseigentumsrecht
Arens & Groll Rechtsanwälte und Notare,"Cloppenburger Str. 46, 26135 Oldenburg (Oldenburg)",No LinkedIn link,http://www.ra-arens.de/,mail@ra-arens.de,Oliver Groll; Annika Arens LL.M.; Anne Eißing,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht •  • Fachanwaltschaft Arbeitsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht • Sozialversicherungsrecht • Zivilrecht • Erbrecht • Ordnungswidrigkeitenrecht • Strafrecht • Kaufrecht
Rechtsanwälte Zeilinger Rosenschon Fiebig Rößger - Advotas,"Dr.-Gessler-Straße 45, 93051 Regensburg",No LinkedIn link,http://www.advotas.de/,kontakt@advotas.de,Veit Rößger; Alexander Rosenschon; Andreas Zeilinger,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Versicherungsrecht • Erbrecht • Mietrecht & Wohnungseigentumsrecht • Baurecht & Architektenrecht • Werkvertragsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht •  • Ordnungswidrigkeitenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Forderungseinzug & Inkassorecht • Zivilrecht • Strafrecht • Verwaltungsrecht • Bankrecht & Kapitalmarktrecht
Wichmann & Wortmann Rechtsanwälte - Notar - Fachanwälte,"Am Schilde 1, 48291 Telgte",No LinkedIn link,https://www.rechtsanwaelte-wichmann.de/,info@rechtsanwaelte-wichmann.de,Jennifer Wortmann; Stephan Wortmann; Andreas Carl,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft IT-Recht •  • Fachanwaltschaft Strafrecht • Fachanwaltschaft Medizinrecht • Erbrecht • Wettbewerbsrecht • Markenrecht • Arbeitsrecht • Urheberrecht & Medienrecht • Datenschutzrecht • Familienrecht • Arzthaftungsrecht
Rechtsanwälte Luckhaus Reinold Hülsmann & Panzer,"Hofkamp 138, 42103 Wuppertal",No LinkedIn link,http://www.wupper-recht.de/,info@wupper-recht.de,Michael Reinold; Hendrik Hülsmann; Christoph Panzer,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht •  • Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Versicherungsrecht • Insolvenzrecht & Sanierungsrecht • Baurecht & Architektenrecht • Ausländerrecht & Asylrecht • Sozialrecht • Schiedsgerichtsbarkeit • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Handelsrecht & Gesellschaftsrecht
BHG Rechtsanwälte,"Lortzingstr. 2, 49074 Osnabrück",No LinkedIn link,http://www.bhg-rechtsanwaelte.de/,borchers@bhg-rechtsanwaelte.de,Dagmar Borchers; Barbara Hansen; Antje Bergstedt-Tobe,Fachanwaltschaft Familienrecht • Mietrecht & Wohnungseigentumsrecht •  • Zivilrecht • Sportrecht • Schadensersatzrecht & Schmerzensgeldrecht • Allgemeines Vertragsrecht • Versicherungsrecht • Pferderecht • Strafrecht • Grundstücksrecht & Immobilienrecht • Ordnungswidrigkeitenrecht • Arbeitsrecht • Sozialrecht
Kanzlei am Burgberg,"Erzbischof-Philipp-Str. 17, 52525 Heinsberg",No LinkedIn link,http://burgberg-kanzlei.de/,jm@burgberg-kanzlei.de,Wilfried Jöris; Thomas Heitzer; Alexander Staas; Philipp Croon; Jana Merten,Fachanwaltschaft Baurecht & Architektenrecht • Sozialversicherungsrecht •  • Familienrecht • Erbrecht • Grundstücksrecht & Immobilienrecht • Maklerrecht • Strafrecht • Mietrecht & Wohnungseigentumsrecht • Handelsrecht & Gesellschaftsrecht • Insolvenzrecht & Sanierungsrecht • Bankrecht & Kapitalmarktrecht • Arbeitsrecht • Steuerrecht • Gewerblicher Rechtsschutz • Urheberrecht & Medienrecht
"Stuckensen - Hoffmann - Rössler, Rechtsanwälte Partnerschaft mbB","Ackerstr. 7, 67227 Frankenthal (Pfalz)",No LinkedIn link,http://www.stuckensen-ullrich.de/,mail@rae-stuckensen.de,Dr. Alexandra Stuckensen; Volker Hoffmann; Maria Magin; Götz Stuckensen,Fachanwaltschaft Familienrecht •  • Arbeitsrecht • Erbrecht • Reiserecht • Zivilrecht • Vereinsrecht & Verbandsrecht • Unterhaltsrecht • Verwaltungsrecht • Medizinrecht • Versicherungsrecht • Mietrecht & Wohnungseigentumsrecht • Strafrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Allgemeines Vertragsrecht
Anwaltsbüro Quirmbach & Partner,"Robert-Bosch-Str. 12, 56410 Montabaur",https://www.linkedin.com/company/anwaltsb%C3%BCro-quirmbach-und-partner/,https://ihr-anwalt.com/,service@ihr-anwalt.com,Michaela Fischer; Thomas Gfrörer; Melanie Mathis; Sven Wilhelmy; Malte Oehlschläger; Martin Quirmbach; Ines Gläser; Eleonore Wunder; Mathias Holl LL.M.; Alexander Rüdiger,• Fachanwaltschaft Strafrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Versicherungsrecht • Arzthaftungsrecht • Schadensersatzrecht & Schmerzensgeldrecht
Dr. Blanke | Colshorn - Rechtsanwälte und Notare,"Trift 31, 29221 Celle",No LinkedIn link,http://www.blanke-colshorn.de/,celle@blanke-colshorn.de,Jens Barner; Kristin Kohlmeyer; Jens Mönkemeyer; Annette Kuhlmann; Dr. Thomas Brix,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Sozialrecht •  • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Unterhaltsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Allgemeines Vertragsrecht • eBay & Recht • Grundstücksrecht & Immobilienrecht • Erbrecht • Ordnungswidrigkeitenrecht • Kaufrecht • Arzthaftungsrecht
W&B Anwaltssozietät,"Hofkamp 86, 42103 Wuppertal",No LinkedIn link,http://www.rawub.de/,kanzlei@rawub.de,Stefanie Beckmann; Stephan Ganssen; Sandra Doelfs; Alexander Homann; Björn Beckmann; Oliver Doelfs,Fachanwaltschaft Familienrecht •  • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Strafrecht • Baurecht & Architektenrecht • Allgemeines Vertragsrecht • Opferhilfe • Pferderecht • Steuerrecht • Internationales Recht • Handelsrecht & Gesellschaftsrecht
KRAUS GHENDLER RUVINSKIJ Anwaltskanzlei,"Bachemstraße 8, 50676 Köln",No LinkedIn link,http://www.anwalt-kg.de/,kontakt@anwalt-kg.de,Dr. Veaceslav Ghendler; Ilja Ruvinskij; Andre Kraus; Jan Glitsch,Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Arbeitsrecht • Handelsrecht & Gesellschaftsrecht • Unternehmensrecht & Betriebsnachfolge • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Kaufrecht •  • Sozialrecht • Allgemeines Vertragsrecht
Rechtsanwälte WUNSCH . SCHÖNAUER . LEINFELDER . DEHNE . LÜDERS und KOLLEGEN,"Hallstr. 4, 86150 Augsburg",No LinkedIn link,http://www.wunschanwalt.de/,info@wunschanwalt.de,Thomas Erifiu; Yasemin Gedik; Ralf Schönauer; Gamil Dehne; Petra Lüders,Fachanwaltschaft Strafrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Zivilrecht •  • Arbeitsrecht • Erbrecht • Urheberrecht & Medienrecht • Allgemeines Vertragsrecht • Wirtschaftsrecht • Opferhilfe
Rechtsanwälte Bartholome Schwarzhoff Eskowitz,"Arndtstr. 55, 44135 Dortmund",No LinkedIn link,http://www.dortmund-anwalt.de/,bartholome@dortmund-anwalt.de,Tobias Eskowitz; Jan-Peter Schwarzhoff; Philipp Bartholomé,Fachanwaltschaft Strafrecht •  • Ausländerrecht & Asylrecht • Forderungseinzug & Inkassorecht • Schadensersatzrecht & Schmerzensgeldrecht • Allgemeines Vertragsrecht • Datenschutzrecht • Arbeitsrecht • Familienrecht • Wettbewerbsrecht • IT-Recht • Zivilrecht • eBay & Recht • Ordnungswidrigkeitenrecht
Rechtsanwälte Zipper & Partner,"Wildemannstr. 4, 68723 Schwetzingen",No LinkedIn link,http://www.rechtsanwalt-schwetzingen.de/,m.zipper@rechtsanwalt-schwetzingen.de,Michelle Mayer; Manfred Zipper; Frederick Pitz; Jurij Seidler; Rüdiger Zipper,Fachanwaltschaft Strafrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht •  • Arbeitsrecht • Verwaltungsrecht • Zivilrecht • Baurecht & Architektenrecht • Öffentliches Baurecht • Versicherungsrecht • Allgemeines Vertragsrecht • Ordnungswidrigkeitenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Medizinrecht • Gewerblicher Rechtsschutz • Wirtschaftsrecht • Steuerrecht
STAHL Rechtsanwälte & Steuerberater,"Bornheimer Str. 24, 53111 Bonn",No LinkedIn link,https://www.slhk.de/,s.wetter@slhk.de,Svenja Wetter; Stephan Kröger; Klaus Hovemeyer,Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Ordnungswidrigkeitenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Erbrecht • Allgemeines Vertragsrecht • Gewerblicher Rechtsschutz • Wettbewerbsrecht •
"Biesdorf, Kram & Partner","Eurener Str. 33, 54294 Trier",No LinkedIn link,http://www.kanzlei-biesdorf.de/,anwalt@biesdorf-kram-partner.de,Daniel Gockel; Kai Biesdorf; Stefan Schubert; Christoph Weber,Fachanwaltschaft Familienrecht •  • Fachanwaltschaft Baurecht & Architektenrecht • Zivilrecht • Arbeitsrecht • Erbrecht • Unterhaltsrecht • Ordnungswidrigkeitenrecht • Forderungseinzug & Inkassorecht • Zwangsvollstreckungsrecht • Steuerrecht • Handelsrecht & Gesellschaftsrecht • Vereinsrecht & Verbandsrecht • Transportrecht & Speditionsrecht • Unternehmensrecht & Betriebsnachfolge • Verwaltungsrecht • Versicherungsrecht • Kaufrecht • Öffentliches Baurecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht
Kanzlei Rabe / Arnold,"Lange Straße 6/1, 71332 Waiblingen",No LinkedIn link,http://www.kanzlei-rabe-arnold.de/,buero@kanzlei-rabe-arnold.de,Jens Rabe; Daniel Grau; Claudia Arnold; Kevin Schaal,Fachanwaltschaft Strafrecht • Fachanwaltschaft Familienrecht • Erbrecht • Ordnungswidrigkeitenrecht • Zivilrecht • Opferhilfe •  • Schadensersatzrecht & Schmerzensgeldrecht
OSE STURM VOLZ Rechtsanwaltsgesellschaft mbH,"Max-Pechstein-Str 4, 67061 Ludwigshafen am Rhein",No LinkedIn link,http://www.osv-anwaelte.de/,info@osv-anwaelte.de,Songül Bechtum; Roland Sturm; Andreas Volz,Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Erbrecht • Vergaberecht • Grundstücksrecht & Immobilienrecht • Familienrecht •  • Arbeitsrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Wirtschaftsrecht • Internationales Wirtschaftsrecht
Rechtsanwälte Dr. Pfennig & Wabbel und Partner,"Mittelweg 2, 38106 Braunschweig",No LinkedIn link,http://www.bs-law.de/,info@bs-law.de,Dr. Christian Pfennig; Jürgen Wabbel; Annette Stebner; Thomas Kindel LL.M.; Thorsten Schumacher,• Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft IT-Recht • Schadensersatzrecht & Schmerzensgeldrecht • Mediation • Zivilprozessrecht • Urheberrecht & Medienrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht
Rechtsanwälte & Notar Dr. Keller,"Muhrenkamp 11, 45468 Mülheim an der Ruhr",https://www.linkedin.com/in/dr-christian-keller-3a400bb,http://www.rae-drkeller.de/,info@rae-drkeller.de,Dr. Christian Keller; Claudia Nußbaum; Marc Romeike,Fachanwaltschaft Erbrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Familienrecht •  • Kaufrecht • Allgemeines Vertragsrecht • Sozialrecht • Zivilrecht
Rechtsanwälte Oberländer + Oberländer,"Akademiestr. 36, 63450 Hanau",No LinkedIn link,http://www.oberlaender-hanau.de/,kanzlei@oberlaender-hanau.de,Mario Benedikt; Bettina Bauch; Peter Oberländer; Regine Oberländer,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht •  • Fachanwaltschaft Familienrecht • Erbrecht • Zivilrecht • Allgemeines Vertragsrecht • Strafrecht • Ordnungswidrigkeitenrecht
"Kanzlei Wöbken, Braune & Kollegen","Anna-Vogeley-Straße 17, 21337 Lüneburg",No LinkedIn link,http://www.woebkenbraune.de/,info@woebkenbraune.de,Jörg Marquard; Hanna Modrey; Sebastian Jäkel; Nico Ramm; Hauke Wöbken,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Verwaltungsrecht •  • Fachanwaltschaft Erbrecht • Bankrecht & Kapitalmarktrecht • Steuerrecht • Baurecht & Architektenrecht • Allgemeines Vertragsrecht • Grundstücksrecht & Immobilienrecht • Mediation • Reiserecht • Maklerrecht • Kaufrecht
STEINWACHS Rechtsanwaltskanzlei,"Hallerstr. 89, 20149 Hamburg",No LinkedIn link,https://www.kanzlei-steinwachs.de/,hamburg@kanzlei-steinwachs.de,Stephan Steinwachs,Grundstücksrecht & Immobilienrecht • Arbeitsrecht • Familienrecht • Mietrecht & Wohnungseigentumsrecht •  • Insolvenzrecht & Sanierungsrecht • Handelsrecht & Gesellschaftsrecht • Bankrecht & Kapitalmarktrecht • Erbrecht
Rechtsanwälte Heinz • Peters • König,"Westring 295, 44629 Herne",No LinkedIn link,http://www.hpk-recht.de/,info@hpk-recht.de,Mirco Volprecht; Kevin S. Sarwar MLaw; Joachim Heinz; Peter König; Andreas Peters,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Arbeitsrecht •  • Allgemeines Vertragsrecht • Ordnungswidrigkeitenrecht • Erbrecht • Zivilrecht • Strafrecht • Forderungseinzug & Inkassorecht • Schadensersatzrecht & Schmerzensgeldrecht • Kaufrecht • Grundstücksrecht & Immobilienrecht • Werkvertragsrecht • Zivilprozessrecht • Baurecht & Architektenrecht • Familienrecht
BERTOLL BAUER RAIM Rechtsanwälte Partnerschaft,"Georg-Hellmair-Platz 169, 86899 Landsberg am Lech",No LinkedIn link,http://www.2bra.de/cms/,info@2bra.de,Markus Bauer; Eleonore Raim; Miguel Bertoll,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Arbeitsrecht • Forderungseinzug & Inkassorecht • Schadensersatzrecht & Schmerzensgeldrecht • Pferderecht •  • Allgemeines Vertragsrecht • Grundstücksrecht & Immobilienrecht • Zivilrecht • Erbrecht • Sozialversicherungsrecht • Beamtenrecht • Sozialrecht • Arzthaftungsrecht
"Grünert, Swierczyna, König - Rechtsanwälte | Fachanwälte","Gerhart-Hauptmann-Straße 26, 99096 Erfurt",No LinkedIn link,http://rfth.de/,info@rfth.de,Christina Wenk; Matthias Grünert; Stefan Swierczyna; Fabian König,Fachanwaltschaft Strafrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Familienrecht •  • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Opferhilfe • Jagdrecht • Allgemeines Vertragsrecht • Vergaberecht • Wettbewerbsrecht • Erbrecht • Verfassungsrecht • Mietrecht & Wohnungseigentumsrecht • Öffentliches Recht
Artz & Partner Rechtsanwälte,"Nymphenburger Straße 137, 80636 München",No LinkedIn link,http://www.artz-partner.de/,artz@artz-partner.de,Andreas Hauke; Claudius Artz; Christoph Alexander Hülso,Strafrecht • Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Schadensersatzrecht & Schmerzensgeldrecht •  • Kaufrecht • Reiserecht • Allgemeines Vertragsrecht • Arzthaftungsrecht • Grundstücksrecht & Immobilienrecht • Versicherungsrecht • Zivilrecht • Bankrecht & Kapitalmarktrecht
ADKL & Partner mbB,"Kieler Straße 16, 41540 Dormagen",No LinkedIn link,No website,kanzlei@adkl-dormagen.de,Reinhard Hahn; Alexander Wilsing; Wiljo Wimmer,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Strafrecht • Familienrecht • Unterhaltsrecht • Mietrecht & Wohnungseigentumsrecht • Erbrecht •  • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Sozialrecht • Reiserecht • Zivilrecht • Zivilprozessrecht • Schwerbehindertenrecht
Kanzlei Paul - Boubaris - Tsalaganides,"Hölertwiete 4, 21073 Hamburg",No LinkedIn link,http://www.harburgerkanzlei.de/,info@harburgerkanzlei.de,Michael Tsalaganides; Christine Boubaris; Tanja Paul,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Sozialrecht • Fachanwaltschaft Familienrecht • Datenschutzrecht • Betriebliche Altersversorgung • Schwerbehindertenrecht • Sozialversicherungsrecht • Pflegerecht •  • Reiserecht
Wawra und Gaibler Rechtsanwalts GmbH,"Maximilianstraße 51, 86150 Augsburg",No LinkedIn link,https://anwalt-verbraucherschutz.de/,office@anwalt-verbraucherschutz.de,Dr. Florian Gaibler; Dominik Wawra; Sandra Mader; Sebastian Agster; Nadja Zettler,Arbeitsrecht • Zivilrecht •  • Datenschutzrecht • Kaufrecht • Bankrecht & Kapitalmarktrecht
Kanzlei LCKB,"Bismarckstraße 15, 64293 Darmstadt",No LinkedIn link,https://kanzlei-bismarckstrasse.de/,info@kanzlei-bismarckstrasse.de,Tobias Brisch; Dirk Zander; Martin Christoph Koch; Julia-Michelle Ristow,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Familienrecht • Mietrecht & Wohnungseigentumsrecht • Allgemeines Vertragsrecht • Zivilrecht •  • Erbrecht • Unternehmensrecht & Betriebsnachfolge • Handelsrecht & Gesellschaftsrecht • Strafrecht • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Ordnungswidrigkeitenrecht • Zivilprozessrecht
PLATO Rechtsanwälte,"Marktstraße 22, 73230 Kirchheim unter Teck",No LinkedIn link,http://www.plato-rechtsanwaelte.de/,mail@plato-rechtsanwaelte.de,Rainer Blaß; Katrin Strobel; Dietrich Strobel; Axel Klapatat; Julia Spork; Ömer Savas; Florian Rieleder; Thomas Kögler; Julia Hinderer,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht •  • Fachanwaltschaft Strafrecht • Fachanwaltschaft Sozialrecht • Maklerrecht • Wettbewerbsrecht • Sozialversicherungsrecht • Medizinrecht • Versicherungsrecht • Ordnungswidrigkeitenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Insolvenzrecht & Sanierungsrecht • Handelsrecht & Gesellschaftsrecht • Werkvertragsrecht • Kaufrecht • Unternehmensrecht & Betriebsnachfolge • Allgemeines Vertragsrecht
Dr. Bock & Collegen Rechtsanwälte,"Hohe Straße 27, 09112 Chemnitz",No LinkedIn link,http://www.bock-rechtsanwaelte.de/,chemnitz@bock-rechtsanwaelte.de,Heike Schreiter-Deck; Hannes Hempel; Katja Biernert; Miko Runkel; Alexander Krauß; Olaf Dietz; Thomas Leibner; Patrick Scheinpflug; Antje Nußmann; Hans Ulrich Biernert; Andreas Erdös; Dana Specht,Fachanwaltschaft Strafrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Familienrecht •  • Fachanwaltschaft Sozialrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Arbeitsrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Ordnungswidrigkeitenrecht • Opferhilfe • Mediation • Vergaberecht • Erbrecht • Mietrecht & Wohnungseigentumsrecht • Reiserecht • Allgemeines Vertragsrecht • Verwaltungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Unterhaltsrecht • Werkvertragsrecht
"Rechtsanwälte Rudolf, Goldschadt und Kollegen","Gymnasiumstr. 25, 85049 Ingolstadt",No LinkedIn link,http://www.kanzlei-rgk.de/,info@kanzlei-rgk.de,Vanessa Ivankovic; Öznur Yilmaz-Hatko; Nicola Goldschadt; Monika Auktor,Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Sozialrecht • Werkvertragsrecht • Zivilrecht • Erbrecht • Baurecht & Architektenrecht • Ordnungswidrigkeitenrecht •  • Familienrecht • Allgemeines Vertragsrecht • Urheberrecht & Medienrecht • Kaufrecht • Versicherungsrecht • IT-Recht
KAPPUS & BOHNE Rechtsanwälte und Fachanwälte,"Schillerstr. 30-40, 60313 Frankfurt am Main",No LinkedIn link,http://www.kappus-fachanwaelte.de/,center@kappus-fachanwaelte.de,Jörg Bohne; Franka Mirbach; Pia A. Kappus; Michael Borik,• Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Ordnungswidrigkeitenrecht • Grundstücksrecht & Immobilienrecht
NAGEL NIEDING NOBBE Rechtsanwälte und Fachanwälte,"Cäcilienhöhe 100, 45657 Recklinghausen",No LinkedIn link,http://www.nagel-fachanwaelte.de/,info@nagel-fachanwaelte.de,Felix Nobbe; Prof. Dr. jur. Jürgen Nagel; Ulrike Nieding,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Familienrecht •  • Schadensersatzrecht & Schmerzensgeldrecht • Erbrecht • Sozialrecht • Zivilrecht • Ordnungswidrigkeitenrecht • Mietrecht & Wohnungseigentumsrecht
Rechtsanwälte Dr. Bergdolt & Kollegen,"M1 1, 68161 Mannheim",No LinkedIn link,http://www.raebergdolt.de/,kanzlei@raebergdolt.de,Karin Schweigert-Kern; Alexander Fleck; Claudius Kranz,Fachanwaltschaft Familienrecht •  • Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • Erbrecht • Mietrecht & Wohnungseigentumsrecht • Versicherungsrecht • Arzthaftungsrecht • Ordnungswidrigkeitenrecht • Zivilrecht • Allgemeines Vertragsrecht • Datenschutzrecht
Rechtsanwälte Willi & Janocha Partnerschaft mbB,"Herzog-Philipp-Ludwig-Str. 13, 89420 Höchstädt an der Donau",No LinkedIn link,http://www.kanzleiwilli.de/,ra@kanzleiwilli.de,Roland Aigner; Manfred Janocha; Christoph Hawuka; Dr. Jürgen Rinkel,• Fachanwaltschaft Strafrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Versicherungsrecht
Kanzlei Hirt-Kremling • Süß und Kollegen,"Ernst-Friedrich-Straße 7, 76227 Karlsruhe",No LinkedIn link,http://www.kanzlei-suess.de/,info@kanzlei-suess.de,Alexander Molz; Adelheid Hirt-Kremling; Frank Herlan; Merve Öztürk; Christian Süß,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Familienrecht •  • Arbeitsrecht • Zivilrecht • Erbrecht • Sozialrecht • Schadensersatzrecht & Schmerzensgeldrecht • Strafrecht
ANWALTSHAUS Rechtsanwälte Gerle und Partner mbB,"Volkhartstr. 7, 86152 Augsburg",No LinkedIn link,http://www.anwaltshaus.de/,info@anwaltshaus.de,Stefan Mittelbach; Stephanie Kotschenreuther; Kathrin Kollberg; Tobias Hullermann LL.M.; Herbert Bayer; Nicol Andreas Lödler; Dr. iur. Thomas Lampe; Heinrich Tettenborn; Jana Gelfert,Fachanwaltschaft Strafrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Steuerrecht • Maklerrecht • Werkvertragsrecht • Öffentliches Baurecht • Grundstücksrecht & Immobilienrecht • Familienrecht • Zivilrecht • Bankrecht & Kapitalmarktrecht • Wirtschaftsrecht • Erbrecht • Sportrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Opferhilfe • Allgemeines Vertragsrecht • Arzthaftungsrecht • Zwangsvollstreckungsrecht • Forderungseinzug & Inkassorecht •  • Unternehmensrecht & Betriebsnachfolge
Kanzlei von Rochow & Partner,"Prinzregentenufer 9, 90489 Nürnberg",No LinkedIn link,http://www.von-rochow.de/,info@von-rochow.de,Joachim Paßler; Michael Eitel; Peter Matzner; Dr. jur. Tobias Hütterer; Anne-Kathrin Rose; Wolfgang Kluge,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Familienrecht •  • Erbrecht • Mediation • Schiedsgerichtsbarkeit • Unterhaltsrecht • Zivilrecht • Reiserecht • Steuerrecht • Bankrecht & Kapitalmarktrecht • Grundstücksrecht & Immobilienrecht • Maklerrecht • Mietrecht & Wohnungseigentumsrecht • Schadensersatzrecht & Schmerzensgeldrecht
Deubel Leimeister Zeplin PartGmbB Rechtsanwälte und Fachanwälte,"Uffenheimer Str. (AnwaltsHaus) 9, 97199 Ochsenfurt",No LinkedIn link,https://www.anwalt-ochsenfurt.de/,info@anwalt-ochsenfurt.de,Thorsten Leimeister; Angela Schäff; C. Benedikt H. Zeplin; Bettina Welsch; Lea Schmachtenberger; Manuela Löwinger,Fachanwaltschaft Arbeitsrecht •  • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Strafrecht • Zivilrecht • Unterhaltsrecht • Sozialrecht • Erbrecht • Bankrecht & Kapitalmarktrecht • Handelsrecht & Gesellschaftsrecht • Kaufrecht • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Öffentliches Baurecht • Allgemeines Vertragsrecht
